event_id,event_type,user_id,product_id,event_timestamp
1256,view,530,580,28-03-2024 08:44
1257,view,180,537,28-03-2024 10:21
1258,add_to_cart,180,537,28-03-2024 10:22
1259,view,931,545,28-03-2024 10:22
1260,checkout,180,537,28-03-2024 10:26
1261,payment,180,537,28-03-2024 10:34
1262,order_placed,180,537,28-03-2024 10:35
1263,view,466,556,28-03-2024 10:40
1264,view,868,545,28-03-2024 10:42
1265,view,967,584,28-03-2024 11:18
1266,view,344,526,28-03-2024 14:32
1267,view,834,543,28-03-2024 15:47
1268,view,231,543,28-03-2024 15:49
1269,view,333,536,28-03-2024 19:13
1270,view,451,511,28-03-2024 20:35
1271,view,786,532,28-03-2024 20:35
1272,add_to_cart,451,511,28-03-2024 20:37
1273,view,813,512,28-03-2024 21:01
1274,view,804,555,28-03-2024 22:17
1275,view,518,517,28-03-2024 23:18
1276,view,914,509,28-03-2024 23:23
1277,view,481,594,28-03-2024 23:25
1278,view,792,517,29-03-2024 01:21
1279,view,434,528,29-03-2024 06:45
1280,view,766,511,29-03-2024 09:07
1281,view,370,567,29-03-2024 12:43
1282,view,150,525,29-03-2024 22:53
1283,view,984,508,30-03-2024 02:14
1284,view,1032,559,30-03-2024 08:00
1285,view,881,589,30-03-2024 14:21
1286,add_to_cart,881,589,30-03-2024 14:22
1287,checkout,881,589,30-03-2024 14:26
1288,view,102,501,30-03-2024 14:49
1289,view,768,560,30-03-2024 22:47
1290,view,1052,590,31-03-2024 03:03
1291,view,127,552,31-03-2024 04:23
1292,view,512,514,31-03-2024 05:33
1293,add_to_cart,512,514,31-03-2024 05:34
1294,view,315,592,31-03-2024 05:48
1295,add_to_cart,525,563,31-03-2024 07:31
1296,view,525,563,31-03-2024 07:31
1297,checkout,525,563,31-03-2024 07:34
1298,payment,525,563,31-03-2024 07:39
1299,order_placed,525,563,31-03-2024 07:40
1300,view,981,502,31-03-2024 09:22
1301,add_to_cart,981,502,31-03-2024 09:23
1302,view,464,575,31-03-2024 10:06
1303,view,946,592,31-03-2024 14:26
1304,view,792,507,31-03-2024 15:30
1305,add_to_cart,792,507,31-03-2024 15:31
1306,checkout,792,507,31-03-2024 15:32
1307,view,116,513,31-03-2024 18:05
1308,view,144,555,31-03-2024 21:08
1309,view,452,547,31-03-2024 22:55
1310,view,727,575,01-04-2024 01:31
1311,add_to_cart,727,575,01-04-2024 01:34
1312,view,450,532,01-04-2024 08:53
1313,add_to_cart,450,532,01-04-2024 08:53
1314,checkout,450,532,01-04-2024 08:57
1315,payment,450,532,01-04-2024 08:59
1316,order_placed,450,532,01-04-2024 09:00
1317,view,806,515,01-04-2024 12:21
1318,view,365,537,01-04-2024 14:09
1319,view,663,520,02-04-2024 00:34
1320,add_to_cart,663,520,02-04-2024 00:36
1321,checkout,663,520,02-04-2024 00:38
1322,payment,663,520,02-04-2024 00:42
1323,order_placed,663,520,02-04-2024 00:42
1324,view,108,503,02-04-2024 01:23
1325,view,230,531,02-04-2024 01:36
1326,view,521,576,02-04-2024 02:23
1327,view,181,559,02-04-2024 04:40
1328,view,634,577,02-04-2024 07:56
1329,view,344,595,02-04-2024 18:20
1330,view,269,536,02-04-2024 18:40
1331,view,103,522,03-04-2024 02:40
1332,view,943,502,03-04-2024 06:34
1333,view,799,536,03-04-2024 07:12
1334,view,559,527,03-04-2024 07:56
1335,view,417,503,03-04-2024 08:22
1336,view,836,554,03-04-2024 11:18
1337,view,717,549,03-04-2024 14:05
1338,view,536,532,03-04-2024 18:56
1339,view,157,521,03-04-2024 19:16
1340,view,257,543,03-04-2024 19:21
1341,view,723,535,04-04-2024 01:27
1342,view,228,553,04-04-2024 03:57
1343,view,1061,552,04-04-2024 04:01
1344,view,604,563,04-04-2024 07:55
1345,view,684,594,04-04-2024 08:54
1346,add_to_cart,684,594,04-04-2024 08:55
1347,view,327,561,04-04-2024 10:14
1348,view,949,553,04-04-2024 11:58
1349,view,325,530,04-04-2024 15:45
1350,view,130,539,04-04-2024 18:14
1351,view,351,590,04-04-2024 21:10
1352,add_to_cart,351,590,04-04-2024 21:11
1353,checkout,351,590,04-04-2024 21:16
1354,payment,351,590,04-04-2024 21:19
1355,order_placed,351,590,04-04-2024 21:19
1356,view,988,589,04-04-2024 22:27
1357,view,116,549,05-04-2024 02:21
1358,view,218,514,05-04-2024 07:51
1359,view,565,554,05-04-2024 09:34
1360,view,646,546,05-04-2024 09:59
1361,view,294,587,05-04-2024 11:04
1362,view,876,509,05-04-2024 11:55
1363,view,1009,515,05-04-2024 11:56
1364,view,397,526,05-04-2024 12:31
1365,view,1092,566,05-04-2024 18:01
1366,view,1073,566,06-04-2024 03:54
1367,view,269,570,06-04-2024 07:30
1368,view,558,534,06-04-2024 08:50
1369,view,713,575,06-04-2024 11:10
1370,view,864,570,06-04-2024 16:40
1371,view,708,501,06-04-2024 16:43
1372,view,114,583,06-04-2024 18:32
1373,view,388,589,06-04-2024 19:37
1374,view,483,534,06-04-2024 22:55
1375,view,761,551,06-04-2024 23:53
1376,view,438,517,07-04-2024 03:11
1377,view,767,580,07-04-2024 05:58
1378,view,819,548,07-04-2024 06:47
1379,view,865,556,07-04-2024 07:12
1380,view,315,578,07-04-2024 08:56
1381,view,771,583,07-04-2024 09:02
1382,view,580,579,07-04-2024 09:25
1383,view,776,514,07-04-2024 14:34
1384,add_to_cart,776,514,07-04-2024 14:37
1385,checkout,776,514,07-04-2024 14:40
1386,payment,776,514,07-04-2024 14:45
1387,order_placed,776,514,07-04-2024 14:46
1388,view,731,516,08-04-2024 03:28
1389,view,740,583,08-04-2024 05:15
1390,view,1041,528,08-04-2024 07:42
1391,view,476,590,08-04-2024 12:43
1392,view,479,507,08-04-2024 15:15
1393,view,187,593,08-04-2024 23:07
1394,view,846,572,09-04-2024 02:07
1395,view,836,555,09-04-2024 06:28
1396,view,842,520,09-04-2024 15:58
1397,view,535,535,09-04-2024 16:20
1398,view,169,534,09-04-2024 23:10
1399,view,874,573,10-04-2024 04:37
1400,view,1054,517,10-04-2024 07:16
1401,view,874,541,10-04-2024 07:53
1402,view,250,501,10-04-2024 10:12
1403,view,499,594,10-04-2024 11:14
1404,view,376,522,10-04-2024 14:26
1405,view,957,527,10-04-2024 17:10
1406,view,101,582,10-04-2024 18:30
1407,view,806,598,10-04-2024 20:37
1408,view,383,573,10-04-2024 20:55
1409,view,343,579,10-04-2024 22:21
1410,view,1009,540,10-04-2024 23:21
1411,view,939,591,11-04-2024 00:13
1412,view,1028,561,11-04-2024 03:34
1413,add_to_cart,1028,561,11-04-2024 03:35
1414,checkout,1028,561,11-04-2024 03:36
1415,payment,1028,561,11-04-2024 03:45
1416,order_placed,1028,561,11-04-2024 03:46
1417,view,174,598,11-04-2024 07:31
1418,view,421,536,11-04-2024 09:50
1419,view,704,502,11-04-2024 11:39
1420,view,529,594,11-04-2024 16:04
1421,view,540,518,11-04-2024 17:32
1422,view,1040,556,11-04-2024 22:09
1423,view,925,511,11-04-2024 23:58
1424,view,953,547,12-04-2024 07:29
1425,view,837,598,12-04-2024 07:43
1426,view,1047,593,12-04-2024 11:21
1427,view,456,566,12-04-2024 11:32
1428,view,215,518,12-04-2024 14:17
1429,view,851,567,12-04-2024 19:00
1430,view,739,581,12-04-2024 19:56
1431,view,654,540,12-04-2024 23:18
1432,view,199,571,13-04-2024 01:39
1433,view,556,567,13-04-2024 05:57
1434,add_to_cart,556,567,13-04-2024 05:58
1435,checkout,556,567,13-04-2024 05:59
1436,view,847,533,13-04-2024 07:42
1437,view,110,565,13-04-2024 11:25
1438,view,123,580,13-04-2024 11:46
1439,view,1087,592,13-04-2024 19:04
1440,view,189,527,13-04-2024 21:21
1441,view,333,570,14-04-2024 01:57
1442,view,948,517,14-04-2024 02:04
1443,view,436,513,14-04-2024 02:52
1444,view,669,523,14-04-2024 04:07
1445,view,753,560,14-04-2024 04:17
1446,view,222,537,14-04-2024 04:44
1447,view,218,527,14-04-2024 10:50
1448,view,749,593,14-04-2024 11:04
1449,view,958,536,14-04-2024 12:44
1450,view,1085,535,14-04-2024 15:20
1451,view,158,559,14-04-2024 15:36
1452,add_to_cart,158,559,14-04-2024 15:36
1453,checkout,158,559,14-04-2024 15:39
1454,payment,158,559,14-04-2024 15:48
1455,order_placed,158,559,14-04-2024 15:48
1456,view,660,571,14-04-2024 18:03
1457,view,802,592,14-04-2024 18:49
1458,view,524,563,14-04-2024 19:33
1459,view,831,565,14-04-2024 20:59
1460,view,923,530,14-04-2024 21:45
1461,view,833,561,15-04-2024 01:10
1462,view,230,569,15-04-2024 01:49
1463,view,103,551,15-04-2024 02:22
1464,view,428,513,15-04-2024 03:44
1465,view,1016,555,15-04-2024 06:38
1466,view,392,544,15-04-2024 12:24
1467,view,666,525,15-04-2024 12:46
1468,view,489,557,15-04-2024 14:48
1469,view,419,583,15-04-2024 16:30
1470,view,475,546,15-04-2024 18:11
1471,view,998,558,15-04-2024 19:37
1472,view,499,567,15-04-2024 19:56
1473,view,905,573,16-04-2024 01:05
1474,view,644,520,16-04-2024 02:44
1475,add_to_cart,644,520,16-04-2024 02:44
1476,checkout,644,520,16-04-2024 02:48
1477,payment,644,520,16-04-2024 02:52
1478,order_placed,644,520,16-04-2024 02:54
1479,view,285,599,16-04-2024 03:19
1480,add_to_cart,285,599,16-04-2024 03:20
1481,checkout,285,599,16-04-2024 03:25
1482,payment,285,599,16-04-2024 03:34
1483,order_placed,285,599,16-04-2024 03:35
1484,view,999,534,16-04-2024 08:54
1485,view,479,546,16-04-2024 10:45
1486,view,895,506,16-04-2024 11:28
1487,view,1089,504,16-04-2024 12:34
1488,view,252,578,16-04-2024 12:45
1489,view,848,561,16-04-2024 13:18
1490,view,980,567,16-04-2024 13:58
1491,view,638,554,16-04-2024 14:34
1492,view,654,583,16-04-2024 14:58
1493,view,290,522,16-04-2024 15:39
1494,view,496,575,16-04-2024 17:15
1495,view,309,588,16-04-2024 19:44
1496,view,1083,559,16-04-2024 22:08
1497,view,704,566,17-04-2024 00:51
1498,view,796,568,17-04-2024 03:11
1499,view,255,595,17-04-2024 04:43
1500,view,586,579,17-04-2024 08:51
1501,view,1016,532,17-04-2024 10:00
1502,view,139,540,17-04-2024 14:05
1503,view,380,573,17-04-2024 14:29
1504,add_to_cart,380,573,17-04-2024 14:29
1505,checkout,380,573,17-04-2024 14:29
1506,payment,380,573,17-04-2024 14:35
1507,order_placed,380,573,17-04-2024 14:36
1508,view,647,591,17-04-2024 22:31
1509,add_to_cart,647,591,17-04-2024 22:32
1510,checkout,647,591,17-04-2024 22:33
1511,payment,647,591,17-04-2024 22:38
1512,order_placed,647,591,17-04-2024 22:38
1513,view,411,590,17-04-2024 23:30
1514,view,994,528,18-04-2024 02:52
1515,view,433,517,18-04-2024 05:35
1516,view,615,541,18-04-2024 08:38
1517,view,213,553,18-04-2024 09:35
1518,view,599,545,18-04-2024 16:03
1519,view,112,569,18-04-2024 18:49
1520,view,772,581,18-04-2024 20:53
1521,view,916,577,18-04-2024 21:45
1522,view,803,528,18-04-2024 22:09
1523,add_to_cart,803,528,18-04-2024 22:11
1524,view,668,527,19-04-2024 00:52
1525,view,964,541,19-04-2024 01:16
1526,view,713,540,19-04-2024 03:07
1527,view,196,545,19-04-2024 04:05
1528,add_to_cart,196,545,19-04-2024 04:06
1529,view,674,587,19-04-2024 04:58
1530,view,679,546,19-04-2024 09:52
1531,view,922,593,19-04-2024 10:24
1532,view,111,599,19-04-2024 16:41
1533,view,830,519,19-04-2024 18:23
1534,view,1034,583,19-04-2024 18:50
1535,view,549,544,19-04-2024 20:21
1536,view,158,542,19-04-2024 20:30
1537,view,716,595,19-04-2024 21:49
1538,view,984,540,19-04-2024 22:10
1539,view,799,505,19-04-2024 22:44
1540,view,1012,545,20-04-2024 00:44
1541,view,467,550,20-04-2024 04:07
1542,view,350,503,20-04-2024 06:03
1543,view,461,550,20-04-2024 07:24
1544,view,256,590,20-04-2024 09:23
1545,view,849,597,20-04-2024 09:28
1546,view,621,572,20-04-2024 16:28
1547,view,244,539,20-04-2024 17:09
1548,add_to_cart,244,539,20-04-2024 17:09
1549,checkout,244,539,20-04-2024 17:13
1550,payment,244,539,20-04-2024 17:14
1551,order_placed,244,539,20-04-2024 17:15
1552,view,211,522,20-04-2024 21:27
1553,view,135,532,20-04-2024 22:39
1554,view,462,512,20-04-2024 22:44
1555,view,515,561,20-04-2024 23:02
1556,view,845,577,21-04-2024 01:20
1557,view,663,543,21-04-2024 01:41
1558,view,911,538,21-04-2024 06:19
1559,view,705,528,21-04-2024 06:55
1560,add_to_cart,705,528,21-04-2024 06:56
1561,view,222,587,21-04-2024 07:46
1562,add_to_cart,222,587,21-04-2024 07:49
1563,checkout,222,587,21-04-2024 07:51
1564,payment,222,587,21-04-2024 07:52
1565,order_placed,222,587,21-04-2024 07:53
1566,view,667,522,21-04-2024 13:32
1567,view,688,569,21-04-2024 14:52
1568,view,630,544,21-04-2024 15:19
1569,view,241,528,21-04-2024 15:21
1570,add_to_cart,630,544,21-04-2024 15:21
1571,checkout,630,544,21-04-2024 15:24
1572,payment,630,544,21-04-2024 15:29
1573,order_placed,630,544,21-04-2024 15:30
1574,view,743,509,21-04-2024 15:36
1575,view,563,564,21-04-2024 17:05
1576,view,568,557,21-04-2024 19:44
1577,view,317,567,21-04-2024 22:59
1578,view,686,519,22-04-2024 04:53
1579,view,1028,545,22-04-2024 16:01
1580,view,194,545,22-04-2024 17:47
1581,view,954,507,22-04-2024 19:39
1582,view,229,537,22-04-2024 20:06
1583,view,654,546,22-04-2024 20:37
1584,add_to_cart,654,546,22-04-2024 20:39
1585,checkout,654,546,22-04-2024 20:43
1586,payment,654,546,22-04-2024 20:48
1587,order_placed,654,546,22-04-2024 20:50
1588,view,185,585,22-04-2024 21:35
1589,view,377,579,22-04-2024 22:06
1590,view,867,589,23-04-2024 01:32
1591,add_to_cart,867,589,23-04-2024 01:33
1592,checkout,867,589,23-04-2024 01:34
1593,view,419,554,23-04-2024 03:09
1594,view,951,598,23-04-2024 04:50
1595,view,970,578,23-04-2024 06:05
1596,view,590,518,23-04-2024 07:04
1597,view,236,509,23-04-2024 10:55
1598,view,603,586,23-04-2024 12:37
1599,view,967,564,23-04-2024 14:10
1600,view,789,592,23-04-2024 15:29
1601,view,612,546,24-04-2024 02:32
1602,view,374,589,24-04-2024 04:39
1603,view,698,515,24-04-2024 05:22
1604,view,137,515,24-04-2024 06:02
1605,view,902,592,24-04-2024 09:00
1606,view,153,522,24-04-2024 12:00
1607,view,112,506,24-04-2024 13:16
1608,view,1064,515,24-04-2024 16:46
1609,view,834,548,24-04-2024 18:37
1610,view,737,517,24-04-2024 19:24
1611,add_to_cart,737,517,24-04-2024 19:25
1612,view,324,556,25-04-2024 01:16
1613,view,1022,520,25-04-2024 02:21
1614,view,870,590,25-04-2024 05:07
1615,view,453,563,25-04-2024 08:18
1616,view,483,549,25-04-2024 11:48
1617,view,1081,572,25-04-2024 12:35
1618,view,442,567,25-04-2024 13:21
1619,view,475,562,25-04-2024 13:31
1620,view,149,528,25-04-2024 20:16
1621,view,867,593,26-04-2024 02:42
1622,view,494,591,26-04-2024 02:49
1623,view,812,562,26-04-2024 02:53
1624,add_to_cart,812,562,26-04-2024 02:53
1625,checkout,812,562,26-04-2024 02:55
1626,view,817,542,26-04-2024 02:56
1627,payment,812,562,26-04-2024 03:04
1628,order_placed,812,562,26-04-2024 03:06
1629,view,697,542,26-04-2024 04:39
1630,view,601,519,26-04-2024 04:56
1631,view,322,561,26-04-2024 06:35
1632,view,471,545,26-04-2024 07:30
1633,view,296,543,26-04-2024 08:05
1634,view,405,502,26-04-2024 09:49
1635,view,478,584,26-04-2024 10:32
1636,view,528,591,26-04-2024 11:32
1637,view,566,568,26-04-2024 13:36
1638,view,215,505,26-04-2024 15:29
1639,view,901,542,26-04-2024 15:44
1640,view,542,569,26-04-2024 19:47
1641,view,886,538,26-04-2024 20:02
1642,add_to_cart,886,538,26-04-2024 20:03
1643,checkout,886,538,26-04-2024 20:05
1644,payment,886,538,26-04-2024 20:10
1645,order_placed,886,538,26-04-2024 20:11
1646,view,642,593,26-04-2024 23:47
1647,view,863,508,27-04-2024 02:28
1648,view,640,560,27-04-2024 03:30
1649,view,977,529,27-04-2024 04:12
1650,view,760,546,27-04-2024 04:36
1651,view,301,538,27-04-2024 04:58
1652,view,506,579,27-04-2024 06:46
1653,view,439,504,27-04-2024 07:57
1654,view,313,579,27-04-2024 08:46
1655,view,1017,501,27-04-2024 12:19
1656,view,736,549,27-04-2024 18:42
1657,view,175,514,27-04-2024 19:16
1658,view,277,540,28-04-2024 00:35
1659,view,414,553,28-04-2024 01:59
1660,view,424,596,28-04-2024 08:09
1661,view,875,528,28-04-2024 08:10
1662,view,541,528,28-04-2024 10:11
1663,view,605,596,28-04-2024 10:48
1664,view,165,596,28-04-2024 13:30
1665,add_to_cart,165,596,28-04-2024 13:32
1666,checkout,165,596,28-04-2024 13:37
1667,payment,165,596,28-04-2024 13:41
1668,order_placed,165,596,28-04-2024 13:42
1669,view,141,526,28-04-2024 15:07
1670,view,778,573,28-04-2024 15:07
1671,view,351,584,28-04-2024 18:33
1672,view,758,570,28-04-2024 22:58
1673,view,880,514,29-04-2024 02:26
1674,view,526,566,29-04-2024 06:16
1675,view,764,586,29-04-2024 07:14
1676,view,261,589,29-04-2024 08:13
1677,add_to_cart,261,589,29-04-2024 08:15
1678,view,1087,598,29-04-2024 11:07
1679,view,595,553,29-04-2024 15:02
1680,view,1033,502,29-04-2024 15:08
1681,view,768,588,29-04-2024 21:32
1682,view,1006,568,29-04-2024 21:42
1683,view,975,531,30-04-2024 02:24
1684,view,914,524,30-04-2024 05:04
1685,view,804,571,30-04-2024 07:12
1686,view,559,576,30-04-2024 08:36
1687,view,639,594,30-04-2024 11:08
1688,view,1074,529,30-04-2024 16:54
1689,view,1072,525,30-04-2024 21:55
1690,add_to_cart,1072,525,30-04-2024 21:57
1691,checkout,1072,525,30-04-2024 21:59
1692,payment,1072,525,30-04-2024 22:04
1693,order_placed,1072,525,30-04-2024 22:05
1694,view,369,530,30-04-2024 22:51
1695,view,669,599,01-05-2024 06:11
1696,view,770,504,01-05-2024 13:38
1697,view,809,566,01-05-2024 14:09
1698,view,323,530,01-05-2024 16:55
1699,view,1001,587,01-05-2024 18:46
1700,view,486,593,01-05-2024 21:08
1701,view,946,556,01-05-2024 22:50
1702,view,791,543,01-05-2024 23:12
1703,view,963,557,02-05-2024 00:49
1704,view,908,530,02-05-2024 01:23
1705,view,458,594,02-05-2024 02:04
1706,view,509,504,02-05-2024 03:30
1707,add_to_cart,509,504,02-05-2024 03:33
1708,checkout,509,504,02-05-2024 03:35
1709,payment,509,504,02-05-2024 03:39
1710,order_placed,509,504,02-05-2024 03:39
1711,view,409,532,02-05-2024 07:18
1712,view,346,537,02-05-2024 07:27
1713,view,427,566,02-05-2024 08:54
1714,view,857,580,02-05-2024 09:05
1715,view,818,525,02-05-2024 10:06
1716,view,912,534,02-05-2024 16:05
1717,view,1001,554,02-05-2024 17:54
1718,view,863,562,02-05-2024 22:38
1719,view,255,592,03-05-2024 02:41
1720,view,269,529,03-05-2024 03:08
1721,view,928,591,03-05-2024 04:08
1722,view,131,545,03-05-2024 04:08
1723,view,705,548,03-05-2024 10:25
1724,view,1096,567,03-05-2024 11:17
1725,view,874,552,03-05-2024 11:18
1726,view,121,566,03-05-2024 13:02
1727,view,187,536,03-05-2024 13:41
1728,view,183,537,03-05-2024 14:14
1729,view,669,524,03-05-2024 15:57
1730,view,847,526,03-05-2024 17:56
1731,view,616,534,03-05-2024 19:08
1732,view,815,545,03-05-2024 20:49
1733,view,439,571,03-05-2024 21:07
1734,view,432,555,03-05-2024 23:27
1735,view,1050,579,04-05-2024 00:57
1736,view,111,588,04-05-2024 06:14
1737,view,387,507,04-05-2024 09:17
1738,view,1020,543,04-05-2024 11:07
1739,view,509,590,04-05-2024 13:44
1740,view,719,523,04-05-2024 13:54
1741,view,507,532,04-05-2024 14:21
1742,view,178,583,04-05-2024 15:00
1743,view,972,536,04-05-2024 19:30
1744,view,601,577,05-05-2024 03:10
1745,view,1087,556,05-05-2024 03:53
1746,view,1029,539,05-05-2024 08:58
1747,view,758,506,05-05-2024 11:01
1748,view,967,571,05-05-2024 13:36
1749,view,533,590,05-05-2024 14:55
1750,view,165,589,05-05-2024 17:04
1751,view,1005,534,05-05-2024 20:28
1752,view,933,504,05-05-2024 23:24
1753,view,695,593,06-05-2024 02:33
1754,view,507,544,06-05-2024 04:21
1755,view,205,551,06-05-2024 07:08
1756,view,1067,583,06-05-2024 07:49
1757,view,348,554,06-05-2024 08:00
1758,view,198,501,06-05-2024 10:10
1759,view,683,551,06-05-2024 12:04
1760,view,713,600,06-05-2024 13:21
1761,view,593,580,06-05-2024 13:55
1762,add_to_cart,593,580,06-05-2024 13:56
1763,checkout,593,580,06-05-2024 13:57
1764,payment,593,580,06-05-2024 14:05
1765,order_placed,593,580,06-05-2024 14:05
1766,view,428,591,06-05-2024 16:06
1767,view,155,533,06-05-2024 19:20
1768,view,534,543,06-05-2024 22:53
1769,view,381,563,07-05-2024 01:12
1770,view,429,541,07-05-2024 04:41
1771,view,627,504,07-05-2024 10:53
1772,view,586,557,07-05-2024 13:45
1773,view,1044,596,07-05-2024 20:19
1774,view,986,589,07-05-2024 21:53
1775,view,740,537,07-05-2024 23:17
1776,view,431,598,08-05-2024 03:50
1777,view,960,572,08-05-2024 12:08
1778,view,263,600,08-05-2024 12:12
1779,add_to_cart,836,501,08-05-2024 20:11
1780,view,836,501,08-05-2024 20:11
1781,checkout,836,501,08-05-2024 20:13
1782,payment,836,501,08-05-2024 20:18
1783,order_placed,836,501,08-05-2024 20:20
1784,view,199,574,08-05-2024 21:07
1785,view,307,538,08-05-2024 21:08
1786,view,565,600,08-05-2024 22:06
1787,view,1050,598,08-05-2024 23:57
1788,view,409,515,09-05-2024 02:11
1789,view,857,538,09-05-2024 11:55
1790,view,1000,540,09-05-2024 15:07
1791,view,1006,553,09-05-2024 18:07
1792,view,682,587,09-05-2024 18:36
1793,view,366,573,09-05-2024 20:32
1794,view,409,541,10-05-2024 01:44
1795,view,178,557,10-05-2024 01:56
1796,add_to_cart,178,557,10-05-2024 01:56
1797,checkout,178,557,10-05-2024 01:59
1798,view,758,554,10-05-2024 06:58
1799,view,501,523,10-05-2024 07:46
1800,view,306,503,10-05-2024 09:15
1801,view,719,587,10-05-2024 09:27
1802,view,451,517,10-05-2024 12:49
1803,view,796,524,10-05-2024 14:35
1804,add_to_cart,796,524,10-05-2024 14:36
1805,checkout,796,524,10-05-2024 14:41
1806,view,647,522,10-05-2024 16:07
1807,view,461,578,10-05-2024 16:36
1808,view,513,519,10-05-2024 19:24
1809,view,257,544,10-05-2024 20:23
1810,view,679,535,10-05-2024 22:52
1811,view,649,537,11-05-2024 03:20
1812,add_to_cart,754,512,11-05-2024 04:10
1813,view,754,512,11-05-2024 04:10
1814,checkout,754,512,11-05-2024 04:11
1815,view,1044,555,11-05-2024 06:12
1816,view,332,566,11-05-2024 06:42
1817,view,643,564,11-05-2024 06:53
1818,view,397,581,11-05-2024 09:55
1819,add_to_cart,397,581,11-05-2024 09:56
1820,checkout,397,581,11-05-2024 09:58
1821,payment,397,581,11-05-2024 10:04
1822,order_placed,397,581,11-05-2024 10:06
1823,view,851,570,11-05-2024 12:00
1824,view,594,516,11-05-2024 16:01
1825,view,442,548,11-05-2024 16:54
1826,view,967,520,11-05-2024 18:16
1827,view,331,561,11-05-2024 21:54
1828,view,291,559,12-05-2024 05:20
1829,view,1011,580,12-05-2024 09:14
1830,view,918,543,12-05-2024 20:13
1831,view,207,517,13-05-2024 01:36
1832,view,758,532,13-05-2024 01:50
1833,view,662,505,13-05-2024 02:59
1834,view,957,529,13-05-2024 05:37
1835,view,815,563,13-05-2024 07:36
1836,add_to_cart,815,563,13-05-2024 07:37
1837,checkout,815,563,13-05-2024 07:41
1838,payment,815,563,13-05-2024 07:49
1839,view,1039,549,13-05-2024 08:24
1840,add_to_cart,1039,549,13-05-2024 08:26
1841,view,721,585,13-05-2024 09:13
1842,view,698,595,13-05-2024 09:40
1843,view,744,508,13-05-2024 10:02
1844,view,967,582,13-05-2024 11:42
1845,view,938,557,13-05-2024 13:05
1846,view,181,577,13-05-2024 21:26
1847,view,104,568,13-05-2024 23:34
1848,add_to_cart,104,568,13-05-2024 23:36
1849,checkout,104,568,13-05-2024 23:39
1850,payment,104,568,13-05-2024 23:40
1851,order_placed,104,568,13-05-2024 23:41
1852,view,816,581,13-05-2024 23:59
1853,add_to_cart,816,581,13-05-2024 23:59
1854,view,208,520,14-05-2024 05:56
1855,view,573,591,14-05-2024 06:11
1856,view,203,553,14-05-2024 07:14
1857,view,827,517,14-05-2024 13:19
1858,view,469,559,14-05-2024 21:32
1859,view,289,501,14-05-2024 22:15
1860,view,430,522,15-05-2024 01:51
1861,view,580,538,15-05-2024 03:26
1862,view,325,510,15-05-2024 04:34
1863,view,947,519,15-05-2024 08:14
1864,add_to_cart,947,519,15-05-2024 08:15
1865,checkout,947,519,15-05-2024 08:16
1866,payment,947,519,15-05-2024 08:26
1867,order_placed,947,519,15-05-2024 08:27
1868,view,750,578,15-05-2024 10:23
1869,view,856,526,15-05-2024 12:27
1870,view,722,551,15-05-2024 12:42
1871,view,828,579,15-05-2024 13:11
1872,view,433,529,15-05-2024 14:45
1873,view,328,570,15-05-2024 17:59
1874,view,613,581,15-05-2024 18:20
1875,view,212,502,15-05-2024 21:29
1876,view,210,558,15-05-2024 22:09
1877,view,906,522,16-05-2024 01:38
1878,view,714,559,16-05-2024 09:04
1879,view,816,591,16-05-2024 09:57
1880,view,340,597,16-05-2024 13:47
1881,view,517,600,16-05-2024 17:28
1882,view,1003,591,16-05-2024 18:31
1883,add_to_cart,1003,591,16-05-2024 18:33
1884,view,784,530,16-05-2024 20:21
1885,view,307,557,16-05-2024 21:32
1886,view,784,552,16-05-2024 23:58
1887,view,545,512,17-05-2024 00:50
1888,view,938,530,17-05-2024 01:14
1889,view,474,557,17-05-2024 04:33
1890,view,643,549,17-05-2024 07:24
1891,view,968,554,17-05-2024 10:54
1892,view,624,567,17-05-2024 11:05
1893,view,839,557,17-05-2024 11:37
1894,view,196,504,17-05-2024 13:45
1895,view,946,528,17-05-2024 15:04
1896,view,676,535,17-05-2024 16:31
1897,view,819,543,17-05-2024 17:31
1898,view,824,572,17-05-2024 20:20
1899,view,488,544,17-05-2024 22:28
1900,view,349,540,17-05-2024 23:58
1901,view,670,550,18-05-2024 07:20
1902,view,146,516,18-05-2024 08:16
1903,view,774,578,18-05-2024 09:46
1904,view,389,518,18-05-2024 10:38
1905,view,124,573,18-05-2024 12:25
1906,view,551,530,18-05-2024 12:25
1907,view,1057,597,18-05-2024 18:12
1908,view,108,559,19-05-2024 00:21
1909,view,878,546,19-05-2024 04:25
1910,view,656,544,19-05-2024 07:55
1911,view,133,581,19-05-2024 16:32
1912,add_to_cart,133,581,19-05-2024 16:34
1913,checkout,133,581,19-05-2024 16:38
1914,view,1041,590,19-05-2024 16:43
1915,payment,133,581,19-05-2024 16:45
1916,order_placed,133,581,19-05-2024 16:47
1917,view,787,579,19-05-2024 18:19
1918,view,775,587,19-05-2024 18:24
1919,view,1026,521,19-05-2024 21:33
1920,view,403,529,20-05-2024 00:35
1921,view,504,535,20-05-2024 03:21
1922,view,790,552,20-05-2024 03:50
1923,view,603,515,20-05-2024 04:23
1924,view,942,571,20-05-2024 05:26
1925,add_to_cart,942,571,20-05-2024 05:26
1926,view,925,537,20-05-2024 06:02
1927,view,785,544,20-05-2024 06:44
1928,view,545,504,20-05-2024 06:58
1929,view,648,563,20-05-2024 08:14
